Product_id,Store_id,Product_stock,Product_visibility
1592,132,457,0.03
5002,146,8414,0.11
4097,91,8853,0.19
1703,154,6693,0.05
4804,146,,0.05
1045,6,2970,0.12
5020,17,9987,0.16
3608,105,,0.17
1086,89,6670,0.19
370,123,1150,0.13
420,119,7285,0.07
2538,174,2155,0.04
5029,3,2717,0.17
1445,231,6407,0.01
4401,220,8293,0.02
4516,8,6356,0.05
2211,145,7564,0.19
2321,185,193,0.11
4235,14,8738,0.13
1962,110,4030,0.09
107,145,5786,0.12
4657,65,,0.12
4703,24,8884,0.12
1657,212,6771,0.12
5056,217,6431,0.05
142,219,5408,0.17
3518,45,4793,0.15
4212,164,3946,0.14
4601,129,4169,0.09
3589,171,3110,0.08
14,122,3888,0.2
1044,126,2330,0.16
742,140,843,0.06
3094,218,5594,0.02
2275,176,3780,0.09
84,231,1709,0.01
735,87,2231,0.19
4481,151,9962,0.17
4706,87,3578,0.18
3053,174,,0.07
1992,136,2374,0.02
977,166,7622,0.07
2537,179,874,0.06
4553,130,4700,0.15
2821,192,3629,0.08
424,84,8891,0.15
2602,2,6046,0.08
3304,205,,0.19
4113,225,5293,0.04
1642,135,6529,0.16
2612,92,6430,0.1
2158,203,9560,0.09
4539,40,5005,0.08
789,66,2404,0.02
2385,73,2542,0.1
2620,10,9082,0.07
2488,100,,0.16
5029,200,6473,0.15
4708,38,2689,0.16
2439,67,8229,0.13
552,36,3223,0.06
3334,172,3401,0.05
842,135,8323,0.17
5103,168,1361,0.1
4625,44,5547,0.08
3904,182,3485,0.14
1248,54,1455,0.02
4069,196,3743,0.18
1901,48,1229,0.18
1563,136,1943,0.1
1808,130,4091,0.14
2021,5,,0.11
1454,175,7352,0.07
4039,45,3412,0.02
2350,57,2648,0.06
360,156,757,0.19
1624,113,9093,0.07
1811,80,9360,0.15
1127,46,7336,0.16
3715,27,,0.04
4306,209,577,0.18
4731,186,7493,0.17
883,90,8510,0.15
728,54,7697,0.07
4315,11,5003,0.14
2924,36,9515,0.17
2090,23,377,0.16
3614,171,5530,0.16
788,206,6942,0.07
2685,217,6839,0.2
496,80,9844,0.01
404,49,8339,0.1
2675,43,9180,0.16
1053,125,4349,0.06
509,154,7800,0.2
4613,116,9298,0.14
4902,76,524,0.06
534,16,6614,0.06
199,37,2580,0.17
2156,78,6843,0.15
3278,133,400,0.2
4149,18,8194,0.03
4503,219,9154,0.19
4629,191,,0.11
1149,150,3773,0.05
90,96,,0.05
2740,168,,0.16
3901,182,5053,0.15
4996,182,1375,0.1
2636,70,943,0.18
1540,48,8049,0.17
3317,53,8044,0.15
2448,192,2165,0.1
1769,186,9063,0.15
3620,203,1051,0.12
4486,80,,0.17
2340,106,1161,0.06
3778,111,5848,0.14
1744,139,,0.17
5035,54,6192,0.03
2784,209,4876,0.19
5091,39,2644,0.06
1046,68,771,0.17
2346,174,9468,0.07
4018,38,4934,0.11
3843,7,130,0.14
4532,10,683,0.18
1753,83,5622,0.03
33,75,1409,0.17
5009,70,9643,0.16
394,143,6762,0.14
3928,216,9418,0.05
4132,198,6398,0.15
517,189,9302,0.14
1967,178,4479,0.05
400,51,2261,0.07
1914,172,9486,0.07
3334,64,6860,0.08
4546,224,4061,0.15
2314,38,8159,0.1
1904,158,,0.05
2722,132,5040,0.19
4942,7,6781,0.04
2061,185,1732,0.1
3818,192,1927,0.18
3964,78,9078,0.16
4253,205,7805,0.15
759,193,8013,0.14
4327,180,6191,0.13
241,18,3401,0.1
3429,53,6368,0.2
4116,108,5542,0.2
836,139,8667,0.17
1021,1,686,0.03
750,65,,0.17
1090,225,8185,0.2
2552,156,1328,0.01
589,17,8502,0.16
4615,152,7222,0.1
3364,188,9408,0.19
1240,58,5856,0.09
1860,152,7252,0.18
1831,122,5022,0.06
499,160,4111,0.05
2142,194,9309,0.09
1572,193,3337,0.05
4118,175,5954,0.07
3271,202,9540,0.09
2692,218,5895,0.02
4035,141,1389,0.15
1638,195,1438,0.05
2299,84,2144,0.14
4056,202,,0.01
4482,154,4688,0.04
2704,132,1860,0.15
1764,168,,0.12
5027,214,8132,0.2
2100,119,5002,0.06
2456,201,8811,0.18
227,72,8435,0.19
2768,42,7817,0.17
4102,102,,0.18
2762,44,3013,0.17
4784,4,9957,0.18
1073,28,8319,0.11
2057,176,798,0.11
3038,224,2039,0.12
696,147,7876,0.14
4452,134,1582,0.19
3055,100,190,0.11
230,100,1402,0.06
4621,56,4000,0.05
2511,104,4119,0.12
4178,208,427,0.07
1352,110,4951,0.17
2417,158,3411,0.03
4561,65,4401,0.19
4756,189,7246,0.04
4617,145,1378,0.09
742,44,9081,0.06
4175,167,2128,0.03
831,134,4879,0.16
1458,31,9288,0.16
3062,82,5761,0.08
4034,18,650,0.19
2867,73,4220,0.16
4657,6,7887,0.02
632,217,5704,0.09
1307,101,5226,0.17
3875,109,6858,0.01
3333,94,,0.07
3905,166,5476,0.15
4497,156,2786,0.19
1688,82,7147,0.2
3288,153,5383,0.17
2880,15,5445,0.07
3114,182,3511,0.05
2978,172,7086,0.16
2090,105,,0.17
3704,124,9975,0.14
2301,75,5838,0.04
1672,151,,0.13
1988,181,7176,0.19
843,223,,0.2
69,103,3523,0.02
4142,155,9150,0.04
1683,148,3549,0.19
2163,211,2360,0.03
3948,157,936,0.05
1313,130,,0.14
2334,8,7851,0.17
1166,192,9644,0.09
33,28,1935,0.01
1740,76,6340,0.09
2145,60,1491,0.13
4622,126,8621,0.06
123,205,30,0.13
3215,25,3533,0.1
1101,198,1866,0.17
249,85,632,0.1
607,202,4282,0.03
4614,175,2214,0.18
1079,181,6466,0.15
2147,43,,0.07
1603,225,6054,0.16
2428,191,9822,0.14
3133,219,6195,0.09
2852,205,4818,0.02
1247,206,5853,0.14
4273,20,7489,0.15
707,132,8923,0.2
1280,27,,0.06
1436,156,8999,0.07
3465,155,1008,0.15
4273,68,3148,0.19
4328,120,6281,0.2
756,212,7508,0.2
1463,228,5941,0.01
1714,4,2692,0.07
4671,47,5734,0.16
2048,36,2394,0.07
4361,183,847,0.12
2739,197,,0.07
4959,111,5113,0.06
3839,145,5097,0.16
2195,231,1460,0.06
467,131,7113,0.02
3035,72,9799,0.14
1941,124,2342,0.03
3807,202,1229,0.1
3834,172,2503,0.16
2707,19,3792,0.07
2491,152,6206,0.07
1669,134,9394,0.16
1334,62,8901,0.09
466,126,5744,0.06
1379,57,1447,0.07
1543,5,5091,0.18
2347,35,9038,0.12
915,93,115,0.06
2646,95,9464,0.16
1358,57,8438,0.04
3862,48,520,0.16
3624,89,6456,0.06
316,65,,0.08
448,16,5992,0.15
1896,128,4136,0.11
1888,20,8567,0.08
2233,34,8561,0.1
2297,33,9409,0.07
4039,150,4149,0.03
2545,130,1044,0.02
3918,6,4979,0.17
2659,21,7374,0.06
1305,80,1789,0.12
3383,177,8486,0.18
1680,117,8988,0.04
4657,22,5190,0.03
1886,116,6029,0.08
1641,169,1032,0.05
2552,110,6635,0.08
667,219,4800,0.02
879,23,3531,0.16
5096,157,7918,0.1
4740,125,8797,0.11
3849,129,4064,0.08
2451,40,6563,0.12
1256,199,9604,0.18
407,126,1735,0.16
223,3,2021,0.04
1609,185,2173,0.06
4028,232,,0.06
279,71,2288,0.03
3933,123,2859,0.06
3508,69,5130,0.05
1512,165,,0.07
3805,25,9107,0.16
390,38,8835,0.11
1003,155,8626,0.01
633,146,1148,0.16
81,87,7541,0.05
4191,123,4998,0.03
1406,145,4126,0.1
4413,139,4768,0.03
2971,28,6880,0.07
1180,51,3865,0.02
2626,1,2509,0.06
4366,149,5459,0.06
2582,73,7169,0.16
4156,162,2641,0.13
774,103,4516,0.02
3683,113,4394,0.02
2036,116,2374,0.14
3502,21,7846,0.09
4682,112,5866,0.04
4135,17,6621,0.13
5079,186,859,0.03
1545,129,1475,0.17
4801,180,4657,0.19
670,112,1388,0.01
893,206,8965,0.14
1706,210,4195,0.12
2183,220,9924,0.14
439,165,,0.19
3843,191,6922,0.02
2469,1,153,0.15
741,132,6203,0.15
310,144,6464,0.16
1716,125,3551,0.09
2707,180,5780,0.19
2116,90,3219,0.02
2665,131,,0.15
613,219,6301,0.11
2835,65,3256,0.01
2748,173,3582,0.07
1979,107,8816,0.16
3380,158,7089,0.18
3040,123,3084,0.06
1326,103,4318,0.15
2459,148,6847,0.08
3294,140,7501,0.15
4734,83,2566,0.12
3086,83,7373,0.18
939,23,3977,0.06
1881,182,4356,0.16
1893,23,4942,0.15
4779,134,3704,0.04
3047,71,2031,0.02
169,62,2667,0.19
104,206,5222,0.03
5093,169,4074,0.17
4064,15,,0.19
3252,73,4920,0.06
3063,41,2911,0.18
2230,117,606,0.2
2162,141,6167,0.01
174,30,5442,0.11
728,116,3254,0.18
3219,13,8426,0.13
3462,194,,0.19
4923,36,1765,0.07
726,210,6443,0.16
3991,16,7185,0.13
2919,55,4125,0.05
4588,7,8581,0.13
4833,84,9595,0.1
2139,195,9328,0.04
1095,145,1466,0.11
2733,84,,0.12
1911,194,830,0.14
3664,67,5109,0.09
1926,197,,0.06
650,215,6694,0.07
3042,232,1065,0.18
3628,16,785,0.14
3953,92,8855,0.15
610,116,8467,0.12
4624,98,,0.11
2834,26,4488,0.02
4362,184,3233,0.05
501,202,6693,0.13
2450,175,,0.18
2732,88,379,0.01
4927,13,482,0.13
4833,89,4799,0.18
4561,114,501,0.18
4381,148,1290,0.01
1469,64,3520,0.03
1900,61,7398,0.02
4316,19,827,0.2
3499,64,3501,0.17
3449,138,5435,0.18
514,104,1001,0.02
1859,210,5503,0.12
3933,107,4158,0.15
1918,118,,0.06
3074,67,467,0.01
1512,172,9822,0.04
994,19,7817,0.13
1430,94,938,0.09
1494,125,5715,0.07
1669,67,912,0.14
399,20,3851,0.08
5096,169,3307,0.12
4748,50,615,0.06
2395,50,8522,0.06
1684,128,1557,0.18
2724,40,6306,0.13
1668,109,59,0.15
3036,46,326,0.19
3580,108,7206,0.03
2846,156,9248,0.18
552,54,7141,0.06
3410,197,1829,0.15
2533,217,455,0.03
2610,41,8179,0.06
4112,164,8030,0.11
3607,74,4468,0.18
4213,152,2926,0.16
1751,189,,0.09
357,36,3056,0.17
478,119,6457,0.18
4725,60,2903,0.14
3888,81,5779,0.09
964,22,1663,0.01
1031,162,1388,0.16
4377,35,3246,0.18
773,119,3740,0.08
3668,7,8415,0.06
4643,16,4522,0.13
1520,213,897,0.14
4928,50,1092,0.08
3488,193,713,0.11
1415,180,3419,0.06
2112,75,7245,0.04
2061,112,,0.16
3031,37,7861,0.16
3421,152,1763,0.02
1108,153,8449,0.17
99,50,737,0.01
556,73,1812,0.19
2751,58,7358,0.01
1910,220,1440,0.15
2133,130,,0.06
1740,193,4052,0.05
1497,48,6680,0.07
2243,51,9318,0.08
4525,132,2109,0.18
3033,10,7918,0.2
1395,84,3036,0.16
319,225,2357,0.11
1850,213,1292,0.08
851,34,7339,0.02
4809,40,5578,0.02
1911,90,2101,0.06
2655,87,887,0.15
1895,25,8110,0.08
3133,98,6988,0.05
815,153,6002,0.06
1667,138,,0.11
3744,130,5710,0.2
2298,97,8009,0.1
196,144,8638,0.11
3084,148,4062,0.09
2530,218,5878,0.17
2296,62,9394,0.02
3569,224,7829,0.13
2417,89,9096,0.12
1744,15,7937,0.06
511,187,628,0.2
2454,195,3014,0.18
79,107,,0.17
881,81,5621,0.07
4856,175,8647,0.05
1102,217,5295,0.1
5049,107,2209,0.08
965,196,1314,0.03
511,151,3535,0.01
3422,39,856,0.11
381,149,6492,0.1
3587,84,852,0.07
17,118,3310,0.02
845,89,7665,0.14
3413,40,9532,0.14
4402,120,9022,0.14
3004,37,4966,0.1
4797,161,9253,0.15
930,51,3060,0.06
2974,143,260,0.13
282,35,5581,0.16
984,157,6648,0.15
18,201,,0.18
4397,181,2654,0.03
2078,70,5602,0.06
3613,213,4239,0.13
2691,29,7473,0.03
749,142,6196,0.08
799,152,52,0.04
1438,2,8432,0.08
1797,165,3192,0.13
2183,160,6359,0.02
742,203,2343,0.16
1457,87,7404,0.05
2821,83,,0.02
3765,101,9526,0.14
4791,164,246,0.03
2850,147,6694,0.09
1519,207,5678,0.15
4729,7,4200,0.09
2940,163,3866,0.17
1798,53,1128,0.16
2772,173,6843,0.2
1207,58,635,0.12
1047,224,1517,0.02
723,158,3695,0.07
3508,173,4098,0.1
4517,101,6241,0.1
65,159,3083,0.07
856,74,7865,0.02
4381,126,1021,0.08
3946,129,9015,0.07
887,37,,0.06
4633,95,1827,0.13
3130,105,5871,0.16
632,183,2039,0.07
21,193,7213,0.04
5010,227,5833,0.16
1158,116,5550,0.16
2820,13,9199,0.1
2074,187,4212,0.04
2258,106,4960,0.06
1108,116,7365,0.05
3982,194,3116,0.1
2158,47,5944,0.09
3110,149,6829,0.07
663,209,348,0.03
735,109,2987,0.15
1039,26,7900,0.16
3101,171,362,0.14
3057,77,8435,0.1
738,225,3956,0.02
4501,187,3701,0.08
205,76,90,0.05
3350,148,2667,0.01
962,139,8029,0.07
5047,164,1497,0.18
154,65,2667,0.2
4363,37,5199,0.02
1758,26,8451,0.18
214,118,6786,0.09
1762,77,168,0.2
4479,39,,0.08
2927,6,3258,0.18
4406,208,7982,0.16
97,78,9869,0.2
3747,125,404,0.07
3480,73,2854,0.14
776,143,1804,0.15
2277,107,2347,0.16
3875,90,9116,0.04
901,72,9893,0.18
1062,158,400,0.1
1547,103,5545,0.03
1236,21,,0.1
4867,115,6256,0.02
5088,96,5034,0.02
2864,213,,0.09
1409,21,7067,0.08
2404,104,,0.16
1843,217,8698,0.12
3809,193,3116,0.09
2286,222,2198,0.07
184,123,2506,0.17
265,176,2162,0.05
1767,181,6480,0.11
808,106,376,0.09
2116,152,435,0.07
2763,215,868,0.18
119,97,3774,0.09
3150,128,8405,0.07
3794,231,7305,0.16
2940,217,2609,0.04
3667,145,9422,0.03
2072,127,8347,0.16
4934,63,6171,0.19
2691,219,9648,0.15
3004,74,3423,0.02
2088,67,5357,0.04
2240,155,6026,0.18
4345,19,4426,0.14
2441,45,6272,0.05
2702,7,8292,0.07
2592,47,4557,0.17
4202,227,7686,0.13
4605,122,7393,0.17
4003,49,,0.16
774,195,1286,0.07
3589,142,1285,0.18
3650,230,9668,0.11
1517,153,4564,0.07
1864,143,2259,0.07
1397,168,,0.08
2050,61,630,0.12
4702,105,,0.04
627,108,469,0.06
1916,58,8928,0.1
4676,175,1699,0.17
220,182,9480,0.08
1602,185,9145,0.07
2794,36,6081,0.04
3247,47,9758,0.13
4447,205,,0.02
916,171,1406,0.16
186,185,6252,0.16
508,47,6209,0.09
1650,22,6320,0.04
1786,155,,0.17
3139,118,8500,0.04
4134,133,5845,0.2
2240,44,5026,0.17
4313,148,5943,0.06
3198,195,9114,0.03
1611,120,8566,0.05
826,42,5302,0.11
2587,66,6569,0.13
1289,175,4968,0.05
3229,147,,0.13
4813,39,2568,0.12
3766,27,38,0.04
3932,168,623,0.14
3692,128,2359,0.19
997,19,4532,0.13
1867,41,7248,0.13
3398,32,3247,0.12
4272,54,,0.16
1033,63,1703,0.13
1555,101,2195,0.03
605,208,5018,0.15
3317,155,6241,0.15
3077,24,8333,0.1
2520,125,680,0.06
4623,25,3289,0.12
1277,106,3054,0.14
2851,140,7340,0.2
4479,191,3714,0.12
786,5,1085,0.12
2455,166,978,0.01
1967,99,8312,0.05
4809,75,7258,0.02
1752,171,6469,0.16
622,77,9155,0.17
246,127,1380,0.14
4954,13,6508,0.06
2076,199,1265,0.03
2072,157,2384,0.19
3530,124,9958,0.16
3140,56,8689,0.11
1454,125,7761,0.13
4022,137,6086,0.12
893,96,,0.15
4102,11,4759,0.08
3324,102,5191,0.2
1469,77,6364,0.08
321,147,9169,0.09
1047,159,9243,0.07
177,25,,0.17
2028,61,4264,0.07
1722,232,5975,0.06
4540,70,977,0.15
2038,67,9880,0.01
1098,33,8292,0.14
3906,106,3083,0.05
3674,141,8061,0.15
3453,79,3060,0.13
4311,28,3273,0.17
2169,135,9793,0.12
5025,179,2294,0.13
4704,215,4184,0.12
1377,55,6234,0.17
3034,207,9852,0.16
1008,79,1118,0.1
4233,183,7552,0.05
1984,98,5165,0.15
4665,109,5546,0.18
4043,21,9847,0.07
3157,225,7017,0.09
5069,100,8856,0.18
328,29,1583,0.09
3990,41,4188,0.1
1742,123,1522,0.13
2605,125,670,0.06
1657,20,8942,0.07
206,34,4217,0.1
1112,226,6724,0.04
1367,219,5285,0.14
2484,3,3264,0.04
2497,72,5283,0.13
4312,170,2280,0.19
4722,97,9019,0.11
1672,51,,0.09
971,62,5624,0.1
2164,131,8775,0.04
3193,201,7364,0.16
3250,74,4968,0.19
899,73,1220,0.09
1627,141,5937,0.04
4996,154,6811,0.18
1193,28,1797,0.07
3115,126,9874,0.03
4422,60,6390,0.14
2124,2,8255,0.01
4242,98,386,0.03
3158,231,9585,0.08
1108,149,4189,0.08
3044,85,3667,0.07
713,126,1354,0.15
4444,77,5823,0.16
1696,166,7271,0.05
4953,4,6214,0.18
3795,44,7862,0.18
4218,183,8767,0.14
5043,18,1274,0.1
4423,47,4858,0.02
4448,74,857,0.09
5013,153,545,0.12
11,82,3796,0.05
582,106,5866,0.1
1643,217,2029,0.07
3487,206,8611,0.17
4479,228,1218,0.15
2506,155,8435,0.09
1680,1,8275,0.19
1039,6,7878,0.17
4542,199,8935,0.07
2091,50,3774,0.1
1566,160,2159,0.12
4987,80,,0.04
516,4,1882,0.11
283,231,2807,0.02
170,75,8920,0.05
4842,49,9913,0.02
2452,47,1198,0.1
55,15,7031,0.08
3403,179,,0.06
4596,122,8872,0.18
1425,163,4989,0.2
3122,86,,0.14
4217,145,3329,0.04
287,141,1025,0.03
4908,89,7991,0.11
4799,102,6458,0.16
3750,10,9010,0.18
117,8,9566,0.16
2165,121,5226,0.19
1019,158,5311,0.06
1737,27,,0.03
1108,104,659,0.04
4916,23,1760,0.05
2495,203,6521,0.07
3563,53,5408,0.17
1205,119,9430,0.11
4340,62,6024,0.08
1421,115,2778,0.08
1344,162,8675,0.15
2302,62,4308,0.03
3081,96,349,0.02
3391,100,7626,0.14
4923,141,9185,0.18
4183,139,5291,0.19
4445,212,1094,0.02
4104,65,9857,0.09
3967,190,,0.13
4937,155,5232,0.14
447,198,5677,0.15
145,93,5770,0.18
3267,123,5410,0.06
366,192,6984,0.19
1049,10,805,0.18
1023,29,1306,0.18
3475,207,,0.14
3490,141,1719,0.07
225,24,2619,0.14
3164,177,4787,0.2
3809,134,8187,0.14
100,172,8624,0.04
1822,9,2249,0.05
4335,27,6983,0.1
471,47,8555,0.06
1011,86,5955,0.19
850,120,9073,0.14
965,38,,0.19
1531,168,1878,0.05
4870,43,5759,0.14
1899,98,4227,0.01
3679,136,3411,0.09
2999,165,1831,0.14
1620,53,8993,0.13
2802,117,2252,0.01
2635,176,6746,0.06
962,129,2857,0.01
162,89,6361,0.1
4967,100,5030,0.09
300,129,5481,0.16
927,114,4807,0.04
343,29,606,0.09
3326,161,8495,0.05
2131,220,,0.18
2287,25,2843,0.14
1057,171,642,0.18
2858,121,5269,0.16
2277,41,7171,0.14
4486,24,9389,0.11
3867,36,1942,0.17
1232,172,3975,0.18
1868,214,4116,0.15
3074,121,2793,0.15
4743,197,5294,0.03
208,42,8240,0.03
4489,37,441,0.15
1223,85,3937,0.13
155,140,8408,0.06
503,22,701,0.1
1756,51,4491,0.18
4419,42,9251,0.09
3969,203,9460,0.14
331,181,2962,0.12
528,35,7505,0.11
1343,163,,0.19
2216,180,174,0.16
4515,31,5483,0.14
47,62,6575,0.14
2535,179,2608,0.04
4252,187,3302,0.13
2175,229,8820,0.16
3797,190,4992,0.08
4312,162,1993,0.02
484,231,1121,0.04
770,97,1768,0.08
1227,93,7080,0.18
3855,30,4277,0.06
237,41,1692,0.17
3205,153,5562,0.02
737,35,3362,0.13
1648,51,9477,0.13
3493,58,2982,0.07
3088,84,7606,0.04
5036,101,9778,0.19
5067,99,5245,0.11
3079,112,,0.03
3481,227,230,0.1
1683,6,1787,0.06
4704,190,,0.06
3335,154,1811,0.13
4454,96,937,0.15
3665,73,6722,0.06
4539,130,9471,0.13
3204,143,6217,0.11
4951,194,5115,0.14
363,227,,0.03
878,43,512,0.08
1886,130,5685,0.04
2532,110,,0.13
4414,78,,0.12
1051,205,2369,0.13
3577,113,6391,0.1
2370,79,4445,0.14
258,49,639,0.17
2777,116,2331,0.11
3229,8,5704,0.05
297,38,,0.12
2103,136,3036,0.1
4901,218,6968,0.05
1009,218,4963,0.05
4282,10,145,0.19
3991,170,6744,0.19
4818,25,3667,0.12
4863,232,8649,0.04
1412,97,269,0.17
5042,205,5656,0.05
1704,116,7709,0.13
1808,176,327,0.08
4843,13,4253,0.05
2596,99,7172,0.15
3743,41,5228,0.03
965,23,8780,0.13
4879,199,5901,0.04
2122,168,6312,0.17
3651,65,,0.12
2786,46,3718,0.13
651,143,5603,0.05
3320,82,1629,0.17
2699,214,7058,0.03
3014,112,3083,0.17
3510,209,8998,0.12
4221,15,9611,0.06
2288,164,4999,0.01
887,90,326,0.07
1092,105,5942,0.12
422,177,3319,0.04
4527,97,5901,0.16
2773,201,1424,0.02
5029,176,6461,0.12
1435,189,5179,0.12
1963,116,1478,0.07
1608,95,5619,0.06
3189,171,6660,0.04
2456,103,8392,0.1
2289,169,576,0.04
1755,22,6355,0.11
755,211,2898,0.13
3715,23,4764,0.04
391,18,3820,0.04
3865,67,2776,0.09
4299,95,4172,0.2
3345,71,7436,0.02
2416,31,1157,0.17
3134,44,8639,0.13
4606,43,7350,0.12
4253,130,8345,0.05
3652,31,6825,0.16
989,145,,0.09
3151,20,3415,0.11
1995,133,3602,0.01
3770,20,3558,0.12
3495,94,7886,0.03
4991,217,,0.07
476,49,331,0.18
2790,162,5055,0.11
4428,23,560,0.05
2846,28,5435,0.07
2146,207,6393,0.16
625,48,9911,0.12
3319,66,5400,0.11
4052,62,987,0.18
3936,195,2106,0.13
2842,109,9592,0.1
3575,192,4167,0.04
1915,101,4437,0.07
1847,225,5971,0.16
906,60,3581,0.11
450,44,2661,0.13
4877,49,3840,0.13
567,10,5082,0.12
166,208,6797,0.08
3693,122,2538,0.08
3899,194,4261,0.12
3934,32,1628,0.17
411,232,8858,0.04
3258,208,1574,0.11
3208,124,412,0.13
3871,197,6899,0.16
4192,35,,0.05
2394,96,3519,0.11
2600,178,,0.11
4423,79,,0.12
2102,60,856,0.17
4030,227,6493,0.02
2084,14,,0.04
5009,14,839,0.03
2625,215,1683,0.2
3271,31,5509,0.08
2406,103,9274,0.03
1584,147,8971,0.17
1100,18,3893,0.02
4243,122,1356,0.07
3678,17,9483,0.03
3078,147,5292,0.15
58,117,5612,0.12
516,100,8517,0.02
4125,16,9522,0.03
549,114,5060,0.18
1650,194,3716,0.12
3313,201,7169,0.05
3275,92,4013,0.04
2161,120,1748,0.14
852,28,7165,0.07
4751,156,7041,0.19
4563,46,153,0.06
4271,22,5084,0.14
4991,203,,0.2
4411,44,1771,0.19
3231,153,2091,0.19
3823,25,6482,0.2
1535,206,,0.09
2274,114,1891,0.03
2217,153,7028,0.13
1637,182,1532,0.16
3081,23,4811,0.16
1550,232,7887,0.01
4726,215,1506,0.09
5021,20,3572,0.19
4727,11,8551,0.13
566,163,5127,0.08
2491,203,8738,0.1
3720,181,6266,0.04
1524,175,,0.13
1051,42,4318,0.1
4973,136,648,0.14
4398,180,8464,0.02
6,195,9531,0.11
3556,60,8081,0.14
1755,123,6252,0.04
3805,127,8753,0.15
1261,34,2068,0.08
1849,158,5934,0.03
4067,179,4771,0.18
2174,126,2515,0.13
2139,23,,0.03
1951,162,4992,0.05
3593,98,4902,0.18
225,2,3323,0.07
1861,169,3324,0.06
363,136,,0.05
3784,90,6232,0.06
4250,159,1162,0.16
3561,136,6798,0.08
2890,208,5684,0.07
614,169,6896,0.19
2921,82,2530,0.06
2263,141,5981,0.18
4123,197,1219,0.14
90,149,1034,0.1
4883,227,5222,0.18
4929,5,,0.06
1936,131,2111,0.02
1233,8,6489,0.18
160,148,1957,0.14
849,142,9286,0.08
3596,145,3093,0.1
2076,12,9887,0.09
3939,207,1479,0.09
3585,32,4897,0.07
2372,192,2987,0.01
72,231,6992,0.17
3483,211,6187,0.04
1428,165,6728,0.05
3113,106,1866,0.12
2915,152,4677,0.12
3155,167,5286,0.03
132,217,7502,0.06
1339,155,6089,0.02
4217,87,5877,0.07
2705,220,1643,0.02
404,10,,0.13
194,179,6903,0.05
4153,89,1090,0.18
2218,191,7558,0.14
1013,96,7947,0.05
4827,105,3403,0.09
1823,185,9917,0.03
1203,85,4462,0.15
4643,125,,0.06
1658,1,2211,0.16
3448,127,3836,0.08
2515,13,2760,0.08
3806,86,6146,0.01
1,55,3923,0.17
3020,109,8827,0.04
3059,88,5719,0.05
818,216,884,0.1
4319,144,937,0.09
2667,172,8030,0.06
3507,100,6811,0.1
3290,123,2947,0.2
3597,111,2851,0.04
1886,211,8994,0.13
427,204,1166,0.05
2580,218,,0.06
605,198,950,0.03
3295,96,7030,0.08
4861,209,3902,0.13
4596,161,9246,0.06
250,33,7202,0.12
611,21,6117,0.06
876,148,1811,0.17
2720,93,8448,0.16
1384,182,3108,0.2
119,11,2671,0.16
2146,153,6814,0.14
5,199,4525,0.13
1008,182,5679,0.1
347,186,,0.15
808,109,4245,0.15
3615,48,4170,0.16
3637,45,429,0.01
3195,14,314,0.16
4024,175,7735,0.06
4547,109,9128,0.14
1162,70,605,0.15
4020,3,9365,0.07
4406,139,8435,0.04
1516,132,,0.16
3407,71,7669,0.06
3459,10,4366,0.02
2163,130,6943,0.14
1009,21,1999,0.19
3905,82,3847,0.12
4219,176,5117,0.05
2165,123,9744,0.15
4689,202,2105,0.09
2955,66,6121,0.06
2805,198,9464,0.04
2855,4,5317,0.09
1558,95,871,0.1
4490,49,1803,0.19
273,83,9025,0.04
3966,161,2641,0.01
4472,155,1116,0.13
818,32,2074,0.19
623,171,8283,0.06
3373,172,4128,0.12
1098,84,4469,0.18
1308,87,2120,0.18
4128,75,8520,0.16
352,106,6214,0.19
4190,13,5067,0.1
1769,120,8499,0.02
3330,226,4627,0.2
2580,100,1402,0.17
1735,59,7865,0.03
2515,72,2067,0.16
4632,185,5325,0.18
3013,19,641,0.18
2843,203,1976,0.07
424,54,5098,0.13
3384,99,8719,0.13
3648,138,8649,0.16
3176,30,1943,0.09
1027,113,3405,0.12
902,190,5318,0.1
990,183,9238,0.15
1,205,5662,0.08
1871,189,54,0.04
1390,104,4292,0.1
4672,146,3861,0.07
4279,221,2932,0.01
991,70,4530,0.07
1205,106,7575,0.13
2205,84,9469,0.14
2865,203,7816,0.04
2375,123,6023,0.18
364,103,,0.07
2648,112,389,0.12
3754,96,786,0.03
2848,76,5124,0.2
1429,21,2106,0.14
2880,109,8378,0.02
4120,86,3895,0.08
1004,211,5944,0.18
1744,130,7357,0.06
5106,106,3653,0.16
1831,16,3847,0.2
581,86,606,0.12
2628,48,7130,0.03
1629,184,1131,0.19
2677,149,7117,0.17
1632,179,,0.15
1698,218,1164,0.08
487,51,8777,0.11
283,93,5156,0.08
3,35,696,0.18
1750,76,7089,0.06
496,1,7302,0.13
786,187,,0.16
3663,168,4287,0.14
5026,134,1507,0.05
803,201,,0.2
3019,105,6971,0.1
2383,134,7227,0.04
1237,25,4281,0.14
569,84,8187,0.06
331,46,,0.2
4430,52,2612,0.19
4520,40,2045,0.07
4531,47,810,0.19
2691,155,,0.08
2660,179,3920,0.17
1752,24,9417,0.17
1377,70,6937,0.2
3613,32,2865,0.06
4346,174,1829,0.12
4879,135,6383,0.08
4330,122,985,0.14
4903,211,5993,0.15
1832,152,7257,0.09
3873,128,3805,0.1
764,59,3903,0.16
1177,154,789,0.02
3684,185,3675,0.1
3552,141,1189,0.16
